SP500_ret,realized_vol,impliedvix,datetime
-0.006254,0.00006,0.000152,08-Feb-01
-0.013425,0.000071,0.00016,09-Feb-01
0.011758,0.000077,0.000159,12-Feb-01
-0.00869,0.000057,0.000151,13-Feb-01
-0.002186,0.000092,0.000153,14-Feb-01
0.008091,0.00009,0.000136,15-Feb-01
-0.019086,0.000281,0.000162,16-Feb-01
-0.017509,0.000079,0.000202,20-Feb-01
-0.018681,0.000124,0.000219,21-Feb-01
-0.001954,0.00025,0.000237,22-Feb-01
-0.005571,0.000396,0.000245,23-Feb-01
0.017339,0.000094,0.000214,26-Feb-01
-0.007689,0.000112,0.000232,27-Feb-01
-0.014412,0.000217,0.000266,28-Feb-01
0.00104,0.000367,0.000261,01-Mar-01
-0.005696,0.000396,0.000249,02-Mar-01
0.005841,0.000037,0.000243,05-Mar-01
0.009931,0.000251,0.000222,06-Mar-01
0.006432,0.000086,0.000192,07-Mar-01
0.002256,0.000071,0.000195,08-Mar-01
-0.025076,0.000278,0.000217,09-Mar-01
-0.044141,0.000607,0.000304,12-Mar-01
0.01472,0.000161,0.000251,13-Mar-01
-0.026182,0.000733,0.00029,14-Mar-01
0.005854,0.000176,0.00027,15-Mar-01
-0.019819,0.000253,0.000296,16-Mar-01
0.017473,0.000112,0.000293,19-Mar-01
-0.024372,0.00031,0.000317,20-Mar-01
-0.018086,0.000405,0.000337,21-Mar-01
-0.004072,0.000713,0.000357,22-Mar-01
0.019713,0.000157,0.000307,23-Mar-01
0.011219,0.00016,0.000279,26-Mar-01
0.025253,0.000125,0.000242,27-Mar-01
-0.024733,0.00053,0.00027,28-Mar-01
-0.004641,0.00033,0.000281,29-Mar-01
0.010727,0.000139,0.000271,30-Mar-01
-0.01254,0.000214,0.000322,02-Apr-01
-0.034998,0.000366,0.000399,03-Apr-01
-0.002905,0.000388,0.000384,04-Apr-01
0.042753,0.000554,0.000296,05-Apr-01
-0.020186,0.000409,0.000332,06-Apr-01
0.008085,0.000181,0.000337,09-Apr-01
0.026706,0.000383,0.000287,10-Apr-01
-0.002133,0.000102,0.000268,11-Apr-01
0.014991,0.000108,0.000226,12-Apr-01
-0.003233,0.000118,0.000229,16-Apr-01
0.01023,0.000209,0.000217,17-Apr-01
0.038153,0.000549,0.000193,18-Apr-01
0.012473,0.000096,0.000193,19-Apr-01
-0.008587,0.000084,0.000213,20-Apr-01
-0.015093,0.000131,0.000262,23-Apr-01
-0.012236,0.000081,0.000268,24-Apr-01
0.015815,0.000069,0.000248,25-Apr-01
0.004685,0.000143,0.00025,26-Apr-01
0.014898,0.000095,0.000234,27-Apr-01
-0.002869,0.000183,0.000215,30-Apr-01
0.013498,0.000112,0.000194,01-May-01
0.000781,0.000075,0.000194,02-May-01
-0.014984,0.000219,0.00022,03-May-01
0.014337,0.000199,0.000189,04-May-01
-0.00245,0.000054,0.000204,07-May-01
-0.00183,0.000078,0.000198,08-May-01
-0.004498,0.000094,0.000196,09-May-01
-0.000287,0.000105,0.00019,10-May-01
-0.007605,0.00009,0.000183,11-May-01
0.002606,0.000031,0.000195,14-May-01
0.000416,0.000059,0.000186,15-May-01
0.028055,0.000154,0.000158,16-May-01
0.00272,0.000096,0.000152,17-May-01
0.002689,0.000028,0.000149,18-May-01
0.016025,0.000058,0.000143,21-May-01
-0.002631,0.000077,0.000151,22-May-01
-0.015648,0.000117,0.000161,23-May-01
0.003191,0.000078,0.00014,24-May-01
-0.011886,0.000073,0.00014,25-May-01
-0.007825,0.00003,0.000162,29-May-01
-0.015779,0.000086,0.000171,30-May-01
0.006182,0.000066,0.00017,31-May-01
0.003855,0.000092,0.000154,01-Jun-01
0.005095,0.000013,0.000151,04-Jun-01
0.012907,0.000058,0.000127,05-Jun-01
-0.010605,0.00005,0.000137,06-Jun-01
0.005442,0.000035,0.000128,07-Jun-01
-0.009442,0.000046,0.000131,08-Jun-01
-0.008391,0.000043,0.000142,11-Jun-01
0.001163,0.000198,0.000142,12-Jun-01
-0.011412,0.00004,0.000152,13-Jun-01
-0.017657,0.000076,0.000177,14-Jun-01
-0.004527,0.000264,0.000172,15-Jun-01
-0.004895,0.000068,0.000178,18-Jun-01
0.003428,0.000197,0.000165,19-Jun-01
0.008671,0.000083,0.000156,20-Jun-01
0.0113,0.000082,0.000124,21-Jun-01
-0.009495,0.000066,0.000133,22-Jun-01
-0.005524,0.000056,0.000141,25-Jun-01
-0.001511,0.000083,0.000149,26-Jun-01
-0.004687,0.000113,0.000144,27-Jun-01
0.012416,0.000163,0.000132,28-Jun-01
-0.001453,0.000058,0.00012,29-Jun-01
0.009995,0.000053,0.000116,02-Jul-01
-0.001837,0.000037,0.000118,03-Jul-01
-0.012398,0.00008,0.000133,05-Jul-01
-0.023779,0.0002,0.000155,06-Jul-01
0.006855,0.000051,0.000167,09-Jul-01
-0.014503,0.00005,0.000179,10-Jul-01
-0.001135,0.000158,0.000191,11-Jul-01
0.023415,0.000251,0.000161,12-Jul-01
0.006222,0.000051,0.000148,13-Jul-01
-0.010942,0.000033,0.000174,16-Jul-01
0.009922,0.000053,0.000169,17-Jul-01
-0.005557,0.000103,0.000184,18-Jul-01
0.006035,0.000236,0.000168,19-Jul-01
-0.003438,0.000045,0.000165,20-Jul-01
-0.016504,0.000147,0.000186,23-Jul-01
-0.016405,0.000136,0.000211,24-Jul-01
0.015952,0.000107,0.00019,25-Jul-01
0.010395,0.00006,0.000175,26-Jul-01
0.0024,0.000043,0.00016,27-Jul-01
-0.001079,0.000027,0.00017,30-Jul-01
0.005555,0.000062,0.000155,31-Jul-01
0.003873,0.000039,0.00014,01-Aug-01
0.003956,0.000082,0.000133,02-Aug-01
-0.005256,0.000086,0.000131,03-Aug-01
-0.011487,0.000042,0.000158,06-Aug-01
0.00326,0.000029,0.000146,07-Aug-01
-0.01748,0.000068,0.000165,08-Aug-01
-0.000084,0.000069,0.000146,09-Aug-01
0.005671,0.000137,0.00014,10-Aug-01
0.000949,0.000021,0.000138,13-Aug-01
-0.003835,0.000062,0.000139,14-Aug-01
-0.007367,0.000027,0.000145,15-Aug-01
0.003085,0.000136,0.000153,16-Aug-01
-0.016803,0.000134,0.000188,17-Aug-01
0.008091,0.000027,0.000173,20-Aug-01
-0.012153,0.000108,0.000197,21-Aug-01
0.006932,0.000121,0.000167,22-Aug-01
-0.002767,0.000044,0.000163,23-Aug-01
0.019464,0.000088,0.000128,24-Aug-01
-0.004839,0.00005,0.00014,27-Aug-01
-0.015124,0.000085,0.00016,28-Aug-01
-0.011177,0.000076,0.000175,29-Aug-01
-0.017185,0.000105,0.000214,30-Aug-01
0.004022,0.000137,0.000205,31-Aug-01
-0.000565,0.000233,0.000221,04-Sep-01
-0.00106,0.000155,0.00023,05-Sep-01
-0.022645,0.000166,0.000271,06-Sep-01
-0.018813,0.000243,0.000318,07-Sep-01
0.006207,0.000092,0.000335,10-Sep-01
-0.050468,0.00195,0.000577,17-Sep-01
-0.005822,0.000144,0.0005,18-Sep-01
-0.016244,0.000583,0.000544,19-Sep-01
-0.031553,0.000437,0.000633,20-Sep-01
-0.019218,0.00169,0.000602,21-Sep-01
0.038243,0.000747,0.000471,24-Sep-01
0.008751,0.000185,0.000424,25-Sep-01
-0.00518,0.000051,0.000411,26-Sep-01
0.011424,0.000119,0.000382,27-Sep-01
0.021685,0.000169,0.000337,28-Sep-01
-0.002299,0.000092,0.000345,01-Oct-01
0.012231,0.000177,0.000321,02-Oct-01
0.019731,0.00029,0.000325,03-Oct-01
-0.002484,0.000117,0.000338,04-Oct-01
0.001644,0.00027,0.000369,05-Oct-01
-0.008379,0.000138,0.000408,08-Oct-01
-0.00537,0.000063,0.000401,09-Oct-01
0.022679,0.000095,0.00033,10-Oct-01
0.015094,0.000242,0.000328,11-Oct-01
-0.005281,0.000244,0.000411,12-Oct-01
-0.001531,0.000177,0.000412,15-Oct-01
0.006912,0.000158,0.000358,16-Oct-01
-0.018808,0.000293,0.000407,17-Oct-01
-0.007904,0.000048,0.000404,18-Oct-01
0.004547,0.000097,0.000385,19-Oct-01
0.01518,0.000081,0.000344,22-Oct-01
-0.004709,0.000132,0.000339,23-Oct-01
0.000387,0.000051,0.000317,24-Oct-01
0.013628,0.000345,0.000287,25-Oct-01
0.0041,0.000076,0.000267,26-Oct-01
-0.024107,0.000165,0.000331,29-Oct-01
-0.017315,0.000269,0.00037,30-Oct-01
-9.00E-06,0.00028,0.000372,31-Oct-01
0.022689,0.0002,0.000345,01-Nov-01
0.002855,0.00009,0.000312,02-Nov-01
0.014283,0.000228,0.000308,05-Nov-01
0.014422,0.000191,0.000274,06-Nov-01
-0.002739,0.000084,0.000281,07-Nov-01
0.002453,0.000174,0.000271,08-Nov-01
0.001581,0.000044,0.000249,09-Nov-01
-0.001769,0.00045,0.000285,12-Nov-01
0.018393,0.000125,0.000232,13-Nov-01
0.001859,0.000118,0.000233,14-Nov-01
0.000902,0.000075,0.000216,15-Nov-01
-0.003148,0.000055,0.000208,16-Nov-01
0.01084,0.000105,0.000198,19-Nov-01
-0.007324,0.000038,0.000192,20-Nov-01
-0.004939,0.000051,0.000194,21-Nov-01
0.011638,0.000024,0.000179,23-Nov-01
0.006136,0.000046,0.000187,26-Nov-01
-0.006866,0.000159,0.00019,27-Nov-01
-0.01842,0.000089,0.000222,28-Nov-01
0.010297,0.000076,0.00021,29-Nov-01
-0.000658,0.000033,0.000205,30-Nov-01
-0.008417,0.000132,0.00022,03-Dec-01
0.013101,0.000086,0.000192,04-Dec-01
0.022073,0.000178,0.000175,05-Dec-01
-0.002781,0.000029,0.000186,06-Dec-01
-0.00756,0.000069,0.000182,07-Dec-01
-0.015995,0.000066,0.000217,10-Dec-01
-0.002785,0.000089,0.000212,11-Dec-01
0.000273,0.0001,0.000205,12-Dec-01
-0.01568,0.00017,0.000222,13-Dec-01
0.003309,0.000047,0.000201,14-Dec-01
0.009985,0.000037,0.000195,17-Dec-01
0.007518,0.000086,0.000179,18-Dec-01
0.005793,0.000076,0.000169,19-Dec-01
-0.008412,0.000028,0.000185,20-Dec-01
0.004342,0.000041,0.000167,21-Dec-01
-0.00021,7.00E-06,0.000169,24-Dec-01
0.004115,0.000092,0.000164,26-Dec-01
0.006729,0.000039,0.000154,27-Dec-01
0.003356,0.000046,0.000151,28-Dec-01
-0.011199,0.000075,0.000187,31-Dec-01
0.005715,0.000102,0.000171,02-Jan-02
0.009138,0.000054,0.000151,03-Jan-02
0.006194,0.000094,0.000138,04-Jan-02
-0.00652,0.000032,0.000155,07-Jan-02
-0.003595,0.000044,0.000158,08-Jan-02
-0.00481,0.000103,0.000162,09-Jan-02
0.00122,0.000027,0.00016,10-Jan-02
-0.009513,0.000055,0.000169,11-Jan-02
-0.006296,0.000036,0.000184,14-Jan-02
0.006811,0.000078,0.00017,15-Jan-02
-0.016379,0.000112,0.000182,16-Jan-02
0.00998,0.000048,0.000164,17-Jan-02
-0.009972,0.000082,0.000168,18-Jan-02
-0.007361,0.000081,0.000184,22-Jan-02
0.007893,0.000062,0.000158,23-Jan-02
0.003513,0.00006,0.000148,24-Jan-02
0.000998,0.000037,0.000146,25-Jan-02
-0.000194,0.000046,0.000148,28-Jan-02
-0.02903,0.000156,0.000196,29-Jan-02
0.011679,0.000271,0.000178,30-Jan-02
0.014824,0.000056,0.000147,31-Jan-02
-0.007104,0.000034,0.000148,01-Feb-02
-0.025048,0.000125,0.000205,04-Feb-02
-0.004047,0.000129,0.000214,05-Feb-02
-0.00599,0.000106,0.000225,06-Feb-02
-0.003087,0.000165,0.000209,07-Feb-02
0.014749,0.000108,0.000179,08-Feb-02
0.014238,0.000029,0.000157,11-Feb-02
-0.004001,0.000083,0.000155,12-Feb-02
0.009892,0.000086,0.000144,13-Feb-02
-0.001817,0.000071,0.000157,14-Feb-02
-0.011078,0.000074,0.000165,15-Feb-02
-0.019054,0.000115,0.000197,19-Feb-02
0.013423,0.000203,0.00017,20-Feb-02
-0.015632,0.000091,0.000187,21-Feb-02
0.008191,0.000127,0.000173,22-Feb-02
0.017815,0.000099,0.000158,25-Feb-02
-0.000045,0.000171,0.000155,26-Feb-02
0.00046,0.0002,0.000153,27-Feb-02
-0.002851,0.000127,0.000154,28-Feb-02
0.022382,0.000113,0.000132,01-Mar-02
0.019304,0.000088,0.000139,04-Mar-02
-0.006696,0.000062,0.000136,05-Mar-02
0.014405,0.000058,0.000131,06-Mar-02
-0.004508,0.000061,0.000133,07-Mar-02
0.005832,0.000168,0.000123,08-Mar-02
0.003387,0.000039,0.00013,11-Mar-02
-0.002297,0.000169,0.000127,12-Mar-02
-0.009907,0.000078,0.000125,13-Mar-02
-0.00091,0.000029,0.000122,14-Mar-02
0.011314,0.000054,0.000112,15-Mar-02
-0.000523,0.000083,0.000118,18-Mar-02
0.004059,0.000039,0.000109,19-Mar-02
-0.015882,0.000073,0.000113,20-Mar-02
0.001509,0.000097,0.000109,21-Mar-02
-0.004248,0.000057,0.000104,22-Mar-02
-0.01476,0.000079,0.000113,25-Mar-02
0.005832,0.000117,0.000109,26-Mar-02
0.005335,0.000042,0.000104,27-Mar-02
0.002452,0.000049,0.0001,28-Mar-02
-0.000741,0.000114,0.000116,01-Apr-02
-0.008567,0.000091,0.000121,02-Apr-02
-0.010044,0.000085,0.000135,03-Apr-02
0.000835,0.000046,0.000129,04-Apr-02
-0.00321,0.00006,0.000121,05-Apr-02
0.002278,0.000085,0.000127,08-Apr-02
-0.006678,0.000053,0.000125,09-Apr-02
0.011271,0.00009,0.000109,10-Apr-02
-0.023974,0.000126,0.000136,11-Apr-02
0.00661,0.000062,0.000125,12-Apr-02
-0.007644,0.000054,0.00013,15-Apr-02
0.023148,0.000246,0.000108,16-Apr-02
-0.00204,0.000043,0.000112,17-Apr-02
-0.001422,0.000111,0.000123,18-Apr-02
0.000622,0.000017,0.000111,19-Apr-02
-0.015531,0.000087,0.000129,22-Apr-02
-0.006221,0.000072,0.000136,23-Apr-02
-0.007128,0.000042,0.000143,24-Apr-02
-0.00152,0.00009,0.000145,25-Apr-02
-0.013987,0.000093,0.000162,26-Apr-02
-0.010151,0.000077,0.000191,29-Apr-02
0.010708,0.000094,0.000159,30-Apr-02
0.00882,0.000145,0.000133,01-May-02
-0.00175,0.000077,0.000133,02-May-02
-0.010315,0.000123,0.000135,03-May-02
-0.019529,0.000074,0.000168,06-May-02
-0.003025,0.000044,0.000159,07-May-02
0.036818,0.000415,0.000137,08-May-02
-0.014654,0.00009,0.000154,09-May-02
-0.016936,0.000073,0.000166,10-May-02
0.01838,0.000078,0.000142,13-May-02
0.020923,0.000222,0.000124,14-May-02
-0.005676,0.000109,0.000122,15-May-02
0.006541,0.000047,0.000113,16-May-02
0.007583,0.000065,0.000104,17-May-02
-0.013382,0.000088,0.000122,20-May-02
-0.011051,0.000063,0.000133,21-May-02
0.00567,0.000071,0.000127,22-May-02
0.010132,0.000061,0.00011,23-May-02
-0.01216,0.000054,0.000118,24-May-02
-0.00859,0.000061,0.000136,28-May-02
-0.006433,0.000036,0.000137,29-May-02
-0.002814,0.00007,0.00014,30-May-02
0.002327,0.00009,0.000132,31-May-02
-0.025108,0.000175,0.000181,03-Jun-02
1.00E-05,0.00018,0.000189,04-Jun-02
0.008811,0.000049,0.000169,05-Jun-02
-0.019962,0.000135,0.000193,06-Jun-02
-0.001575,0.000415,0.000183,07-Jun-02
0.003119,0.000074,0.000186,10-Jun-02
-0.016769,0.000094,0.000198,11-Jun-02
0.006549,0.00027,0.000193,12-Jun-02
-0.010543,0.000145,0.000207,13-Jun-02
-0.002271,0.000929,0.000223,14-Jun-02
0.028288,0.000201,0.000201,17-Jun-02
0.000936,0.000063,0.000194,18-Jun-02
-0.016674,0.000163,0.000225,19-Jun-02
-0.013523,0.000099,0.00025,20-Jun-02
-0.01719,0.000082,0.000245,21-Jun-02
0.003613,0.000396,0.000241,24-Jun-02
-0.016843,0.000185,0.000256,25-Jun-02
-0.002677,0.000704,0.000267,26-Jun-02
0.017423,0.000309,0.000229,27-Jun-02
-0.000828,0.000086,0.000213,28-Jun-02
-0.02162,0.000138,0.000243,01-Jul-02
-0.021454,0.000177,0.000277,02-Jul-02
0.006204,0.000329,0.000286,03-Jul-02
0.036071,0.000365,0.000243,05-Jul-02
-0.012258,0.000128,0.000264,08-Jul-02
-0.02503,0.000207,0.000302,09-Jul-02
-0.034552,0.000366,0.000385,10-Jul-02
0.007468,0.000494,0.000379,11-Jul-02
-0.006469,0.000352,0.000359,12-Jul-02
-0.003762,0.00118,0.000406,15-Jul-02
-0.01856,0.000618,0.000444,16-Jul-02
0.005523,0.000798,0.000416,17-Jul-02
-0.02739,0.000249,0.000408,18-Jul-02
-0.039095,0.000591,0.000482,19-Jul-02
-0.033476,0.00122,0.00058,22-Jul-02
-0.027389,0.000588,0.000667,23-Jul-02
0.055732,0.00167,0.000525,24-Jul-02
-0.005636,0.000974,0.00051,25-Jul-02
0.016743,0.000307,0.000417,26-Jul-02
0.052667,0.00071,0.000325,29-Jul-02
0.00424,0.000551,0.000337,30-Jul-02
0.009744,0.000353,0.000339,31-Jul-02
-0.03002,0.00045,0.000451,01-Aug-02
-0.023353,0.00024,0.000564,02-Aug-02
-0.034898,0.000242,0.000672,05-Aug-02
0.02948,0.000921,0.000584,06-Aug-02
0.019812,0.000308,0.000496,07-Aug-02
0.032198,0.000343,0.000436,08-Aug-02
0.003506,0.000478,0.000413,09-Aug-02
-0.005341,0.000303,0.000454,12-Aug-02
-0.021914,0.000324,0.000424,13-Aug-02
0.039266,0.000559,0.000346,14-Aug-02
0.011493,0.000249,0.000286,15-Aug-02
-0.001592,0.000182,0.000274,16-Aug-02
0.023358,0.000125,0.000271,19-Aug-02
-0.014078,0.00024,0.00029,20-Aug-02
0.012646,0.000395,0.000264,21-Aug-02
0.013954,0.000196,0.000255,22-Aug-02
-0.022947,0.000207,0.000284,23-Aug-02
0.007507,0.000178,0.000295,26-Aug-02
-0.013948,0.000208,0.0003,27-Aug-02
-0.018298,0.000151,0.000367,28-Aug-02
-0.000076,0.000308,0.000375,29-Aug-02
-0.001887,0.00017,0.000352,30-Aug-02
-0.042423,0.000669,0.000528,03-Sep-02
0.017365,0.000255,0.000464,04-Sep-02
-0.016079,0.000471,0.000499,05-Sep-02
0.016661,0.000293,0.000436,06-Sep-02
0.010062,0.000233,0.000439,09-Sep-02
0.007305,0.000145,0.000407,10-Sep-02
-0.000143,0.000127,0.000401,11-Sep-02
-0.025097,0.000236,0.000465,12-Sep-02
0.003264,0.000244,0.000424,13-Sep-02
0.001449,0.00013,0.000446,16-Sep-02
-0.019926,0.000187,0.000478,17-Sep-02
-0.004659,0.000247,0.000466,18-Sep-02
-0.030526,0.000374,0.000546,19-Sep-02
0.002452,0.000115,0.000502,20-Sep-02
-0.013924,0.000301,0.000521,23-Sep-02
-0.017436,0.00067,0.000543,24-Sep-02
0.024559,0.00026,0.000461,25-Sep-02
0.018046,0.00034,0.000396,26-Sep-02
-0.032791,0.000241,0.000452,27-Sep-02
-0.01472,0.00106,0.000521,30-Sep-02
0.039243,0.000394,0.000385,01-Oct-02
-0.02387,0.00039,0.000449,02-Oct-02
-0.010881,0.000465,0.00046,03-Oct-02
-0.022687,0.000487,0.000515,04-Oct-02
-0.019296,0.0003,0.000601,07-Oct-02
0.016757,0.000792,0.000556,08-Oct-02
-0.027666,0.000741,0.000587,09-Oct-02
0.034368,0.000891,0.000466,10-Oct-02
0.038315,0.00104,0.000421,11-Oct-02
0.0073,0.00015,0.00043,14-Oct-02
0.046249,0.00115,0.000383,15-Oct-02
-0.024408,0.000215,0.000429,16-Oct-02
0.022057,0.000575,0.000385,17-Oct-02
0.005886,0.000339,0.000372,18-Oct-02
0.017185,0.000191,0.000363,21-Oct-02
-0.010682,0.000296,0.000384,22-Oct-02
0.006695,0.00033,0.000364,23-Oct-02
-0.015338,0.000256,0.000383,24-Oct-02
0.017021,0.000138,0.000298,25-Oct-02
-0.0083,0.000261,0.000319,28-Oct-02
-0.009118,0.000407,0.000344,29-Oct-02
0.009657,0.000171,0.000323,30-Oct-02
-0.005573,0.000191,0.000321,31-Oct-02
0.017015,0.000272,0.000284,01-Nov-02
0.008169,0.000297,0.000314,04-Nov-02
0.00772,0.000077,0.000323,05-Nov-02
0.009102,0.000097,0.000304,06-Nov-02
-0.023117,0.000231,0.000303,07-Nov-02
-0.008802,0.000165,0.000286,08-Nov-02
-0.02095,0.000172,0.000324,11-Nov-02
0.007686,0.000199,0.000309,12-Nov-02
-0.000476,0.000348,0.000323,13-Nov-02
0.024335,0.000226,0.000272,14-Nov-02
0.00613,0.000082,0.000235,15-Nov-02
-0.010463,0.000068,0.000253,18-Nov-02
-0.004029,0.000187,0.000248,19-Nov-02
0.019229,0.000159,0.000212,20-Nov-02
0.021225,0.00021,0.000187,21-Nov-02
-0.003444,0.000064,0.000177,22-Nov-02
0.002501,0.000093,0.000192,25-Nov-02
-0.021201,0.000119,0.000223,26-Nov-02
0.027602,0.000227,0.000246,27-Nov-02
-0.00273,0.000031,0.00025,29-Nov-02
-0.001903,0.000596,0.000249,02-Dec-02
-0.014855,0.000143,0.000265,03-Dec-02
-0.00346,0.000235,0.000277,04-Dec-02
-0.012083,0.000083,0.0003,05-Dec-02
0.006246,0.000078,0.000276,06-Dec-02
-0.022426,0.000134,0.000313,09-Dec-02
0.013861,0.000061,0.000274,10-Dec-02
0.000564,0.000139,0.000255,11-Dec-02
-0.003731,0.000154,0.000246,12-Dec-02
-0.013523,0.000162,0.000263,13-Dec-02
0.023247,0.000126,0.000228,16-Dec-02
-0.008173,0.000051,0.000235,17-Dec-02
-0.013232,0.000142,0.000265,18-Dec-02
-0.007739,0.00016,0.000302,19-Dec-02
0.012922,0.000125,0.000236,20-Dec-02
0.001818,0.000066,0.000227,23-Dec-02
-0.005487,0.000024,0.000232,24-Dec-02
-0.003154,0.000111,0.000248,26-Dec-02
-0.016158,0.000051,0.000289,27-Dec-02
0.004548,0.000073,0.00029,30-Dec-02
0.000489,0.000123,0.000271,31-Dec-02
0.032661,0.000329,0.000213,02-Jan-03
-0.000484,0.000031,0.000201,03-Jan-03
0.022226,0.000128,0.000205,06-Jan-03
-0.006566,0.000077,0.000209,07-Jan-03
-0.014186,0.000137,0.000216,08-Jan-03
0.019211,0.00017,0.000194,09-Jan-03
-0.000011,0.000114,0.000196,10-Jan-03
-0.001413,0.000117,0.000205,13-Jan-03
0.005813,0.000027,0.0002,14-Jan-03
-0.014531,0.000089,0.000215,15-Jan-03
-0.00395,0.000129,0.000207,16-Jan-03
-0.014116,0.000093,0.000218,17-Jan-03
-0.015827,0.000056,0.000252,21-Jan-03
-0.010487,0.000098,0.000278,22-Jan-03
0.010172,0.000141,0.000251,23-Jan-03
-0.029669,0.000299,0.000328,24-Jan-03
-0.016292,0.000185,0.000398,27-Jan-03
0.012966,0.000188,0.000337,28-Jan-03
0.006756,0.000312,0.000323,29-Jan-03
-0.023114,0.000098,0.000324,30-Jan-03
0.013045,0.000165,0.000321,31-Jan-03
0.005385,0.000125,0.000318,03-Feb-03
-0.014188,0.000313,0.000355,04-Feb-03
-0.00545,0.000214,0.000361,05-Feb-03
-0.00647,0.000153,0.000368,06-Feb-03
-0.010145,0.000097,0.000382,07-Feb-03
0.007541,0.000166,0.000382,10-Feb-03
-0.008131,0.000145,0.000375,11-Feb-03
-0.012768,0.000088,0.00039,12-Feb-03
-0.001601,0.000301,0.000376,13-Feb-03
0.021208,0.000244,0.000352,14-Feb-03
0.019312,0.000276,0.00032,18-Feb-03
-0.007121,0.000059,0.000324,19-Feb-03
-0.009547,0.000091,0.000321,20-Feb-03
0.013138,0.000238,0.000303,21-Feb-03
-0.018552,0.000157,0.000338,24-Feb-03
0.007169,0.000311,0.000333,25-Feb-03
-0.013229,0.000169,0.000337,26-Feb-03
0.011689,0.000122,0.000308,27-Feb-03
0.004611,0.000093,0.00029,28-Feb-03
-0.007566,0.000268,0.000306,03-Mar-03
-0.015476,0.000066,0.000335,04-Mar-03
0.009517,0.000136,0.000305,05-Mar-03
-0.009383,0.000193,0.000325,06-Mar-03
0.008225,0.000206,0.000319,07-Mar-03
-0.026169,0.000229,0.000367,10-Mar-03
-0.008394,0.000102,0.000374,11-Mar-03
0.004312,0.000239,0.000371,12-Mar-03
0.033877,0.000237,0.000334,13-Mar-03
0.001645,0.000192,0.000317,14-Mar-03
0.034814,0.000223,0.000333,17-Mar-03
0.004233,0.000216,0.000306,18-Mar-03
0.008699,0.00008,0.000329,19-Mar-03
0.001886,0.000361,0.000306,20-Mar-03
0.022717,0.000158,0.000272,21-Mar-03
-0.035867,0.000527,0.000305,24-Mar-03
0.012088,0.0002,0.000273,25-Mar-03
-0.005491,0.000112,0.000264,26-Mar-03
-0.001645,0.000228,0.000259,27-Mar-03
-0.005797,0.000071,0.000255,28-Mar-03
-0.017901,0.000544,0.000281,31-Mar-03
0.012071,0.000153,0.000266,01-Apr-03
0.025781,0.000396,0.00026,02-Apr-03
-0.005064,0.000077,0.000263,03-Apr-03
0.002735,0.000066,0.000281,04-Apr-03
0.001228,0.000825,0.000268,07-Apr-03
-0.001866,0.000107,0.000243,08-Apr-03
-0.014103,0.000221,0.000243,09-Apr-03
0.006434,0.000041,0.000217,10-Apr-03
-0.00377,0.000219,0.000198,11-Apr-03
0.01931,0.000087,0.000181,14-Apr-03
0.006284,0.000047,0.000168,15-Apr-03
-0.012312,0.000109,0.000168,16-Apr-03
0.015416,0.000045,0.000153,17-Apr-03
-0.001759,0.000101,0.000159,21-Apr-03
0.021472,0.000166,0.000142,22-Apr-03
0.008359,0.000084,0.000143,23-Apr-03
-0.008293,0.000176,0.000137,24-Apr-03
-0.013943,0.000063,0.000143,25-Apr-03
0.017678,0.000134,0.000144,28-Apr-03
0.003274,0.000139,0.000143,29-Apr-03
-0.001003,0.000054,0.000149,30-Apr-03
-0.000676,0.000164,0.000154,01-May-03
0.014927,0.000073,0.000141,02-May-03
-0.003803,0.000086,0.000148,05-May-03
0.008426,0.000068,0.000143,06-May-03
-0.005118,0.000115,0.000146,07-May-03
-0.010109,0.000139,0.000149,08-May-03
0.014177,0.000096,0.000128,09-May-03
0.012457,0.000054,0.000126,12-May-03
-0.002978,0.000046,0.000131,13-May-03
-0.00321,0.000044,0.000132,14-May-03
0.007837,0.000105,0.000122,15-May-03
-0.002507,0.000071,0.000112,16-May-03
-0.025234,0.000176,0.000139,19-May-03
-0.00113,0.00011,0.00015,20-May-03
0.004004,0.000091,0.000149,21-May-03
0.009109,0.000071,0.000129,22-May-03
0.001448,0.000042,0.000122,23-May-03
0.019378,0.000156,0.000132,27-May-03
0.001827,0.000069,0.000133,28-May-03
-0.003763,0.000131,0.000138,29-May-03
0.014583,0.000098,0.000125,30-May-03
0.003533,0.000143,0.000144,02-Jun-03
0.004705,0.000047,0.000144,03-Jun-03
0.014997,0.000106,0.000141,04-Jun-03
0.003947,0.000055,0.000143,05-Jun-03
-0.002407,0.000365,0.000149,06-Jun-03
-0.012049,0.000081,0.000162,09-Jun-03
0.009088,0.000053,0.000141,10-Jun-03
0.012753,0.000047,0.000135,11-Jun-03
0.001032,0.000056,0.000138,12-Jun-03
-0.009964,0.000056,0.000141,13-Jun-03
0.022138,0.000109,0.000135,16-Jun-03
0.00091,0.000042,0.000132,17-Jun-03
-0.001553,0.000072,0.000129,18-Jun-03
-0.015354,0.000053,0.00013,19-Jun-03
0.000995,0.000049,0.000121,20-Jun-03
-0.014211,0.000103,0.00014,23-Jun-03
0.001842,0.000065,0.000142,24-Jun-03
-0.008301,0.000089,0.000143,25-Jun-03
0.010708,0.000041,0.000124,26-Jun-03
-0.009786,0.000095,0.000121,27-Jun-03
-0.001763,0.000104,0.000126,30-Jun-03
0.007993,0.000156,0.000125,01-Jul-03
